2,0.8204577565193176,0.39552438259124756,-0.20166127383708954,0.9967466592788696,0.8241499662399292,0.3831612467765808,-0.20910704135894775,0.9977453351020813,0.8271150588989258,0.3823240399360657,-0.20906443893909454,0.9975917339324951,0.8304498791694641,0.3815467953681946,-0.2090539187192917,0.9973964095115662,0.8196759223937988,0.38459935784339905,-0.1890544891357422,0.9960432052612305,0.8187485933303833,0.3846742808818817,-0.18910159170627594,0.9964085817337036,0.8177250623703003,0.3847455382347107,-0.18912552297115326,0.9976878762245178,0.8434799909591675,0.3818841576576233,-0.19871002435684204,0.9940261244773865,0.8245881795883179,0.3834664225578308,-0.10659371316432953,0.996596097946167,0.8289926648139954,0.4043880105018616,-0.19439108669757843,0.9891492128372192,0.8212881088256836,0.4042261242866516,-0.16770344972610474,0.9896826148033142,0.8716417551040649,0.4453701972961426,-0.20328649878501892,0.9957459568977356,0.8165541887283325,0.42506828904151917,-0.015847794711589813,0.9989616870880127,0.8618308305740356,0.5215069055557251,-0.24233540892601013,0.796719491481781,0.7860022783279419,0.4810670018196106,0.025364160537719727,0.1279894858598709,0.810691237449646,0.5645703077316284,-0.2803893983364105,0.6531244516372681,0.7580702304840088,0.5330762267112732,-0.04455062001943588,0.335048645734787,0.7994711995124817,0.5870353579521179,-0.3079475164413452,0.706588864326477,0.7458853125572205,0.543502151966095,-0.05854470655322075,0.45632970333099365,0.7916887998580933,0.5766962170600891,-0.30929192900657654,0.7331540584564209,0.7488462328910828,0.5460507273674011,-0.08084333688020706,0.4829398989677429,0.7920096516609192,0.5688214898109436,-0.2798478901386261,0.7114254236221313,0.7549245357513428,0.544114351272583,-0.05596549063920975,0.4857111871242523,0.835197925567627,0.5763915181159973,-0.06856536865234375,0.9994304180145264,0.8044713735580444,0.5499826073646545,0.06852450966835022,0.9996341466903687,0.7654558420181274,0.6152934432029724,-0.20469239354133606,0.9890304803848267,0.7321280837059021,0.5633503794670105,-0.048219937831163406,0.2283899486064911,0.7577084898948669,0.7045854330062866,-0.08914992958307266,0.9826316237449646,0.7334361672401428,0.6648610234260559,0.06532354652881622,0.2905011773109436,0.7625594735145569,0.7229574918746948,-0.08003517240285873,0.9720839858055115,0.7427784204483032,0.6862174272537231,0.07444153726100922,0.2988300025463104,0.7226030230522156,0.7388377785682678,-0.14562827348709106,0.9777330756187439,0.6934625506401062,0.6856383085250854,0.03529815748333931,0.2913121283054352
3,0.8197668194770813,0.3967549502849579,-0.20688550174236298,0.9970715045928955,0.8240736126899719,0.3845124840736389,-0.21069195866584778,0.9979698657989502,0.8270163536071777,0.3841705918312073,-0.21065473556518555,0.9978316426277161,0.8302019238471985,0.38373902440071106,-0.2106477916240692,0.9976560473442078,0.819024384021759,0.38515332341194153,-0.19172929227352142,0.9964371919631958,0.8179289698600769,0.3851149380207062,-0.1917533576488495,0.9967656135559082,0.8168908357620239,0.3851150870323181,-0.1917455941438675,0.9979171752929688,0.8418163061141968,0.3837037980556488,-0.18999707698822021,0.9946230053901672,0.8244473338127136,0.3844239413738251,-0.10374514013528824,0.9969330430030823,0.8276126980781555,0.40633538365364075,-0.1958206295967102,0.9902340769767761,0.8208904266357422,0.4070030152797699,-0.17063960433006287,0.9907132983207703,0.870854377746582,0.44594183564186096,-0.19749507308006287,0.9961712956428528,0.8161195516586304,0.4282627999782562,0.0018796662334352732,0.9990633726119995,0.8611407279968262,0.5268032550811768,-0.23506256937980652,0.8170051574707031,0.786037266254425,0.48131921887397766,0.052254170179367065,0.20096080005168915,0.8099624514579773,0.5657250285148621,-0.282345712184906,0.687724769115448,0.7580693960189819,0.5330818891525269,-0.024385914206504822,0.39588409662246704,0.7986315488815308,0.5869818329811096,-0.31283074617385864,0.7356755137443542,0.7458862066268921,0.5434187650680542,-0.03733646497130394,0.5008177757263184,0.79096919298172,0.5766238570213318,-0.31458592414855957,0.7595716714859009,0.7486768364906311,0.5456207990646362,-0.06318135559558868,0.5248857736587524,0.7912236452102661,0.5688406825065613,-0.28192511200904846,0.7397082448005676,0.7546758055686951,0.5439484715461731,-0.03708846867084503,0.5268073081970215,0.8330286145210266,0.5763684511184692,-0.0694386214017868,0.9994857311248779,0.8035541772842407,0.5501462817192078,0.06942007690668106,0.9996654391288757,0.7651249766349792,0.6136122941970825,-0.22070279717445374,0.9897100329399109,0.7319949269294739,0.5634204149246216,-0.048096664249897,0.30212801694869995,0.7565090656280518,0.704585611820221,-0.12056297063827515,0.9840314984321594,0.7334300875663757,0.666881799697876,0.05394908785820007,0.3579295873641968,0.7621352076530457,0.7225283980369568,-0.11365796625614166,0.9714488983154297,0.7423206567764282,0.686674177646637,0.06104395538568497,0.3634640574455261,0.7231965661048889,0.7388270497322083,-0.18781593441963196,0.9793906211853027,0.6934386491775513,0.6854456663131714,0.01636568456888199,0.3590552806854248
4,0.8186866641044617,0.3974890112876892,-0.2053004503250122,0.9973636269569397,0.823220431804657,0.3853116035461426,-0.20820879936218262,0.9981715679168701,0.8261429667472839,0.38508540391921997,-0.20816990733146667,0.9980472326278687,0.8291968107223511,0.38463693857192993,-0.20816311240196228,0.9978894591331482,0.817805290222168,0.3857576251029968,-0.18955986201763153,0.9967911839485168,0.8166583776473999,0.38572612404823303,-0.1895754635334015,0.9970862865447998,0.8155344128608704,0.38573339581489563,-0.18955697119235992,0.9981231093406677,0.8399558067321777,0.3842765986919403,-0.18624107539653778,0.9951599836349487,0.8236451148986816,0.38516807556152344,-0.09962093830108643,0.9972356557846069,0.8263124227523804,0.4071793556213379,-0.19345520436763763,0.991210401058197,0.8201204538345337,0.4084104597568512,-0.16864106059074402,0.9916406869888306,0.8705345392227173,0.4461298882961273,-0.1921154260635376,0.9965541362762451,0.8145754933357239,0.4296090006828308,0.002811188343912363,0.9991548657417297,0.8600282669067383,0.5281385183334351,-0.22682566940784454,0.8352533578872681,0.7858017086982727,0.4818011522293091,0.05142459273338318,0.26773980259895325,0.8096194267272949,0.5663325786590576,-0.27510231733322144,0.7188324928283691,0.7580443620681763,0.53312087059021,-0.02362247370183468,0.4510182738304138,0.7982524633407593,0.5868871808052063,-0.3055530786514282,0.7617668509483337,0.7458598017692566,0.5432831048965454,-0.03720556199550629,0.541289210319519,0.7907668352127075,0.5765387415885925,-0.30774083733558655,0.7832543849945068,0.7484414577484131,0.5452283024787903,-0.062352199107408524,0.5631018280982971,0.7910174131393433,0.5688523054122925,-0.274810254573822,0.7649884223937988,0.7544481158256531,0.543830931186676,-0.03609731048345566,0.5642861127853394,0.8318958282470703,0.5760360360145569,-0.06938136368989944,0.9995347261428833,0.8021225929260254,0.5500152707099915,0.06936755031347275,0.9996927976608276,0.7651670575141907,0.611619770526886,-0.21878905594348907,0.9903473258018494,0.7319542169570923,0.5634003281593323,-0.05188467353582382,0.3690747320652008,0.7561070322990417,0.7043184041976929,-0.11958837509155273,0.9852770566940308,0.7334415316581726,0.6680729389190674,0.042315952479839325,0.4190369248390198,0.7620541453361511,0.7217738032341003,-0.11284053325653076,0.9704445004463196,0.742313027381897,0.6872530579566956,0.048960693180561066,0.4217691123485565,0.7233994007110596,0.7386453151702881,-0.1876843124628067,0.9808488488197327,0.6934837102890015,0.6855068802833557,0.0021719899959862232,0.4203452467918396
5,0.8167220950126648,0.3989170491695404,-0.20804038643836975,0.9976266622543335,0.8212594985961914,0.38650986552238464,-0.21071965992450714,0.9983533620834351,0.8241751790046692,0.38622599840164185,-0.21067766845226288,0.9982415437698364,0.8272323608398438,0.38580387830734253,-0.21067139506340027,0.9980997443199158,0.8157802820205688,0.3871006667613983,-0.19259686768054962,0.9971101880073547,0.8145750761032104,0.38711798191070557,-0.19261488318443298,0.9973753690719604,0.8134313821792603,0.38720354437828064,-0.19259503483772278,0.9983088970184326,0.8377994298934937,0.385061651468277,-0.1875704526901245,0.9956434369087219,0.8215144276618958,0.38649484515190125,-0.10005123913288116,0.9975085854530334,0.8245501518249512,0.40884438157081604,-0.19544613361358643,0.9920891523361206,0.8184067010879517,0.4099976420402527,-0.1712912917137146,0.9924755692481995,0.8698341250419617,0.44642361998558044,-0.19155648350715637,0.9968987107276917,0.8125336766242981,0.4300817847251892,6.354536162689328e-05,0.9992376565933228,0.8595616221427917,0.5294834971427917,-0.2255794107913971,0.8516809940338135,0.7848641872406006,0.4818371534347534,0.04819578677415848,0.32898926734924316,0.8090114593505859,0.5670347809791565,-0.27494555711746216,0.7468363046646118,0.7578945755958557,0.5331209897994995,-0.026426900178194046,0.5010434985160828,0.7975417375564575,0.5868902802467346,-0.3053593933582306,0.785265326499939,0.7456738948822021,0.5431119799613953,-0.04017128050327301,0.5783496499061584,0.7900786399841309,0.5765358805656433,-0.30754926800727844,0.8045873641967773,0.7480306029319763,0.5448973774909973,-0.06508758664131165,0.5981175303459167,0.7903052568435669,0.568928599357605,-0.2746761441230774,0.7877749800682068,0.7541033625602722,0.5436941981315613,-0.03876069188117981,0.5986102819442749,0.8319719433784485,0.5759595632553101,-0.06935332715511322,0.9995791912078857,0.8016340136528015,0.5500001311302185,0.06934225559234619,0.999718189239502,0.7652867436408997,0.6076286435127258,-0.22415578365325928,0.9909459948539734,0.7319796085357666,0.5633761286735535,-0.05543503910303116,0.4291667938232422,0.7559499740600586,0.7033535242080688,-0.12982216477394104,0.9864399433135986,0.7334519624710083,0.6685488224029541,0.03601108118891716,0.47412756085395813,0.7620320320129395,0.7205652594566345,-0.12351655960083008,0.9701201915740967,0.7422394156455994,0.6872847080230713,0.04243309795856476,0.4745756983757019,0.7238043546676636,0.7380864024162292,-0.20034530758857727,0.9822415113449097,0.69356769323349,0.6855032444000244,-0.005996729247272015,0.4756389260292053
6,0.815445065498352,0.39992061257362366,-0.2394953966140747,0.9978635311126709,0.8199844360351562,0.38758859038352966,-0.24100235104560852,0.9985171556472778,0.8228617906570435,0.3872770071029663,-0.2409670352935791,0.998416543006897,0.8259237408638,0.38688233494758606,-0.24098381400108337,0.9982891082763672,0.8141945004463196,0.3881990611553192,-0.22323493659496307,0.9973974823951721,0.8128213882446289,0.3882126212120056,-0.2232540100812912,0.9976357221603394,0.8116264343261719,0.3883165121078491,-0.2232331484556198,0.9984761476516724,0.8360743522644043,0.3859045207500458,-0.2074241191148758,0.996078610420227,0.8187488317489624,0.3875069320201874,-0.12489411979913712,0.9977543950080872,0.8231107592582703,0.40985721349716187,-0.2243977040052414,0.9928800463676453,0.8167194128036499,0.4108528792858124,-0.20064163208007812,0.9932272434234619,0.8679192662239075,0.4483560025691986,-0.20580239593982697,0.997208833694458,0.8107174634933472,0.4300523102283478,-0.013296867720782757,0.9993124008178711,0.8592753410339355,0.5326054096221924,-0.24309439957141876,0.86647629737854,0.7837294340133667,0.4818321168422699,0.035245392471551895,0.3844550549983978,0.8086856007575989,0.5676682591438293,-0.2993810474872589,0.7720537185668945,0.7575260400772095,0.5329573750495911,-0.048645589500665665,0.5462945699691772,0.7971665263175964,0.5869262218475342,-0.3331362009048462,0.806443452835083,0.7450919151306152,0.5426231622695923,-0.0641656368970871,0.6123284697532654,0.7897688150405884,0.5765407681465149,-0.33489859104156494,0.8238217234611511,0.7473312616348267,0.5441593527793884,-0.09163235127925873,0.6302331686019897,0.7900758981704712,0.5691021680831909,-0.2993362545967102,0.8083438277244568,0.7534083127975464,0.5432125926017761,-0.06213276833295822,0.6300942301750183,0.8319907188415527,0.5760161876678467,-0.06935875862836838,0.9996198415756226,0.8013006448745728,0.5498135089874268,0.06935350596904755,0.9997420310974121,0.7652934193611145,0.6077378988265991,-0.236872598528862,0.9914922714233398,0.7321240901947021,0.5634365677833557,-0.05987018346786499,0.483150452375412,0.7559927701950073,0.703173041343689,-0.1253451704978943,0.9874855875968933,0.7334342002868652,0.6688281893730164,0.04315044730901718,0.5240077376365662,0.7622652053833008,0.719626784324646,-0.11760251224040985,0.9698948264122009,0.7420324087142944,0.6871439218521118,0.05059092491865158,0.5224849581718445,0.7256566286087036,0.7380366921424866,-0.19471050798892975,0.98345947265625,0.6936665773391724,0.6854650378227234,0.0016951470170170069,0.5255643725395203
7,0.8133330345153809,0.40004095435142517,-0.22815582156181335,0.9980767369270325,0.8177302479743958,0.38779276609420776,-0.23093263804912567,0.9986647367477417,0.8204683065414429,0.38751113414764404,-0.2308930605649948,0.9985741972923279,0.8234655261039734,0.3871263563632965,-0.23089821636676788,0.9984596371650696,0.8120967149734497,0.3883442282676697,-0.21265451610088348,0.9976563453674316,0.8108521699905396,0.388357013463974,-0.21267887949943542,0.9978704452514648,0.8098667860031128,0.3884873688220978,-0.2126666009426117,0.9986270070075989,0.8339728116989136,0.3862127363681793,-0.20407497882843018,0.9964703917503357,0.8171108961105347,0.3877703845500946,-0.1190171092748642,0.9979762434959412,0.8208503723144531,0.4101368188858032,-0.21528172492980957,0.9935919046401978,0.8146332502365112,0.41104885935783386,-0.19095651805400848,0.9939038753509521,0.8658305406570435,0.4483335316181183,-0.2056293785572052,0.9974879026412964,0.8095085024833679,0.4300916790962219,-0.012890314683318138,0.9993796944618225,0.8590332865715027,0.533161461353302,-0.2392674684524536,0.8797914981842041,0.7822803258895874,0.48164284229278564,0.03718475252389908,0.43442022800445557,0.8086331486701965,0.5680565237998962,-0.29344117641448975,0.7947531342506409,0.7563654780387878,0.532768964767456,-0.04710397869348526,0.5870354771614075,0.7969933748245239,0.5869857668876648,-0.3244287073612213,0.825509250164032,0.743749737739563,0.5423468947410583,-0.061532847583293915,0.6427040696144104,0.789614200592041,0.576548159122467,-0.3261346220970154,0.8411366939544678,0.7461498379707336,0.5437106490135193,-0.08934959024190903,0.6589239835739136,0.7899931073188782,0.5692585706710815,-0.29324257373809814,0.8268727660179138,0.7519429922103882,0.5427604913711548,-0.061657242476940155,0.658270537853241,0.8316571116447449,0.5759475827217102,-0.06935174763202667,0.9996565580368042,0.8011002540588379,0.549732506275177,0.06934934854507446,0.9997641444206238,0.7643725872039795,0.6076387763023376,-0.23445431888103485,0.9919751286506653,0.7321445941925049,0.5634105205535889,-0.05828031897544861,0.5313855409622192,0.7561334371566772,0.7029462456703186,-0.12415039539337158,0.9883705377578735,0.7335749864578247,0.6689632534980774,0.0441652350127697,0.5685592293739319,0.7627025842666626,0.7189964652061462,-0.11612290143966675,0.9695207476615906,0.7420929670333862,0.6870172023773193,0.05145544931292534,0.5653132796287537,0.726975679397583,0.7380250096321106,-0.18892917037010193,0.9844897389411926,0.6939049959182739,0.68543940782547,0.003831326961517334,0.5702728033065796
8,0.8116920590400696,0.40168678760528564,-0.23727098107337952,0.998268723487854,0.815925121307373,0.38922616839408875,-0.2392355501651764,0.9987976551055908,0.8187395334243774,0.38878297805786133,-0.23919013142585754,0.9987161755561829,0.8218220472335815,0.38829275965690613,-0.23919729888439178,0.9986132383346558,0.8099594116210938,0.3900465667247772,-0.22200186550617218,0.997889518737793,0.8087018728256226,0.39022988080978394,-0.2220272719860077,0.9980819225311279,0.8076938390731812,0.39049243927001953,-0.22201363742351532,0.9987630248069763,0.8323360681533813,0.38717207312583923,-0.20686523616313934,0.9968230128288269,0.813673198223114,0.38925880193710327,-0.12700550258159637,0.9981763958930969,0.8194757699966431,0.4114443063735962,-0.2223149836063385,0.9942325949668884,0.8128024935722351,0.41235876083374023,-0.19940605759620667,0.9945129752159119,0.8635490536689758,0.44902312755584717,-0.20480747520923615,0.9977390766143799,0.8078136444091797,0.43000853061676025,-0.016079114750027657,0.999440610408783,0.8581007719039917,0.5339757800102234,-0.23552675545215607,0.8917760848999023,0.7813491821289062,0.4808047115802765,0.037171266973018646,0.48006904125213623,0.8082663416862488,0.5684614181518555,-0.2920570373535156,0.8151857256889343,0.7549058198928833,0.5321456789970398,-0.044839806854724884,0.6243823766708374,0.7966004610061646,0.5871148705482483,-0.32397836446762085,0.8426779508590698,0.7425943613052368,0.5418717265129089,-0.05926213786005974,0.6713243126869202,0.7892060279846191,0.5765646696090698,-0.32369768619537354,0.8567331433296204,0.7449695467948914,0.5429756045341492,-0.08525059372186661,0.6860491633415222,0.7897592782974243,0.5694951415061951,-0.29263395071029663,0.8435874581336975,0.7506042718887329,0.5420368909835815,-0.058344654738903046,0.6849697232246399,0.831057071685791,0.5757988691329956,-0.06887869536876678,0.9996894598007202,0.8004778027534485,0.5492210984230042,0.06888823211193085,0.9997840523719788,0.7634258270263672,0.6076158285140991,-0.229945570230484,0.9923914074897766,0.7321611046791077,0.5632093548774719,-0.058391936123371124,0.5749819278717041,0.7564583420753479,0.7023796439170837,-0.11967448145151138,0.98912513256073,0.7336586713790894,0.6688968539237976,0.04274355247616768,0.6087663173675537,0.7631804943084717,0.7180193662643433,-0.11161353439092636,0.9687971472740173,0.7421688437461853,0.6865185499191284,0.0501701720058918,0.6039369106292725,0.7282143831253052,0.737734854221344,-0.1838538944721222,0.9853314161300659,0.6940460801124573,0.6853851675987244,0.003089348552748561,0.6105369925498962
9,0.8100131750106812,0.40399113297462463,-0.25454965233802795,0.9984412789344788,0.8141840100288391,0.39189663529396057,-0.25642451643943787,0.9989168643951416,0.8170318603515625,0.39131078124046326,-0.25638213753700256,0.9988436102867126,0.8202285766601562,0.39068323373794556,-0.25640493631362915,0.998751163482666,0.808017373085022,0.392585426568985,-0.23985302448272705,0.9980985522270203,0.8066994547843933,0.3927527964115143,-0.23988299071788788,0.9982711672782898,0.8056405186653137,0.393008291721344,-0.23987333476543427,0.9988844990730286,0.8308196067810059,0.3895280957221985,-0.22125788033008575,0.9971402287483215,0.8112102746963501,0.39166027307510376,-0.14451798796653748,0.9983550906181335,0.8179463148117065,0.41355183720588684,-0.23836708068847656,0.9948091506958008,0.8109504580497742,0.41408559679985046,-0.21625003218650818,0.9950608611106873,0.8613502383232117,0.4506349265575409,-0.2143663465976715,0.9979651570320129,0.8057676553726196,0.43009960651397705,-0.031112413853406906,0.9994953274726868,0.8566179275512695,0.535277247428894,-0.2427959442138672,0.9025571346282959,0.7800632119178772,0.4807341396808624,0.02321205474436283,0.5221132040023804,0.8080537915229797,0.5689440965652466,-0.29742497205734253,0.8335545659065247,0.7532969117164612,0.531550943851471,-0.055526554584503174,0.6579658389091492,0.7963958978652954,0.5875208973884583,-0.3293813169002533,0.8580836057662964,0.7415638566017151,0.5411860346794128,-0.0704113095998764,0.6971202492713928,0.7889460325241089,0.5768827199935913,-0.33305221796035767,0.8707256317138672,0.7439788579940796,0.5420517325401306,-0.09745901823043823,0.7105230689048767,0.7896780967712402,0.5701781511306763,-0.2982044517993927,0.8585432171821594,0.7494205236434937,0.5413106679916382,-0.06865973025560379,0.7090489268302917,0.8308161497116089,0.5756871104240417,-0.06784939020872116,0.9997187852859497,0.7997331023216248,0.5490869879722595,0.06788188964128494,0.9998010993003845,0.7634701728820801,0.6078568696975708,-0.22978881001472473,0.9927527904510498,0.7322031259536743,0.5629264116287231,-0.06160520389676094,0.6143081784248352,0.7573222517967224,0.701983630657196,-0.11897524446249008,0.9897837042808533,0.7339262962341309,0.6687760949134827,0.04352354630827904,0.6447944641113281,0.7641758322715759,0.7175266146659851,-0.10991978645324707,0.9677256345748901,0.742325484752655,0.6859503984451294,0.051312755793333054,0.6382496953010559,0.7292805314064026,0.7372647523880005,-0.18295608460903168,0.985984742641449,0.6944151520729065,0.6853387951850891,0.003495916724205017,0.6464537978172302
10,0.8065911531448364,0.4052351415157318,-0.2656830847263336,0.9985958337783813,0.8106476068496704,0.39350590109825134,-0.2680690884590149,0.9990226030349731,0.8136304020881653,0.39296454191207886,-0.268032968044281,0.9989569187164307,0.8167996406555176,0.39230290055274963,-0.26807111501693726,0.998874306678772,0.8048642873764038,0.39425185322761536,-0.25064387917518616,0.9982834458351135,0.8036929965019226,0.39445239305496216,-0.2506747841835022,0.9984377026557922,0.8026176691055298,0.39471036195755005,-0.2506712079048157,0.9989904165267944,0.8280777931213379,0.39132073521614075,-0.2338789403438568,0.9974250197410583,0.8087568283081055,0.3936666250228882,-0.15290327370166779,0.998510479927063,0.8149491548538208,0.4150305986404419,-0.24972030520439148,0.9953278303146362,0.8080981969833374,0.41535720229148865,-0.22635510563850403,0.9955529570579529,0.858409583568573,0.4520127475261688,-0.22445087134838104,0.9981685876846313,0.8036051988601685,0.43013131618499756,-0.04087528958916664,0.9995443820953369,0.855985164642334,0.536746621131897,-0.2576725482940674,0.9122437238693237,0.7785375714302063,0.47987908124923706,0.011330511420965195,0.5590574145317078,0.8079997301101685,0.5691496729850769,-0.3137611746788025,0.8500215411186218,0.7523175477981567,0.5306378602981567,-0.07145588845014572,0.6874072551727295,0.7962738275527954,0.5877953767776489,-0.34786003828048706,0.8717993497848511,0.7406641244888306,0.5403792858123779,-0.08844072371721268,0.7194218039512634,0.7886854410171509,0.5770944356918335,-0.35281917452812195,0.8831685781478882,0.7433862090110779,0.5409743785858154,-0.11693140119314194,0.731678307056427,0.7895423173904419,0.5706490874290466,-0.31515151262283325,0.871691882610321,0.7488960027694702,0.5401809811592102,-0.08543326705694199,0.7298219799995422,0.8304813504219055,0.5756957530975342,-0.06722397357225418,0.9997450709342957,0.7990437746047974,0.5490480065345764,0.06728667765855789,0.9998159408569336,0.7636281251907349,0.6079874634742737,-0.237557053565979,0.9929813742637634,0.7322098016738892,0.5627040863037109,-0.06939523667097092,0.6488688588142395,0.7577096223831177,0.7017468810081482,-0.11724887788295746,0.9902921319007874,0.7341061234474182,0.6687503457069397,0.043685782700777054,0.6766065359115601,0.764724612236023,0.7171958088874817,-0.1087285652756691,0.9661651849746704,0.7423960566520691,0.6858065724372864,0.05193391442298889,0.6685405373573303,0.7297806143760681,0.7365115284919739,-0.1825442761182785,0.9864100813865662,0.6947503685951233,0.6850726008415222,0.00021424672740977257,0.6783384084701538
11,0.8023560643196106,0.4073358476161957,-0.2666251063346863,0.9987346529960632,0.805991530418396,0.3959444761276245,-0.27146628499031067,0.9991173148155212,0.808835506439209,0.3954460024833679,-0.2714138329029083,0.9990583658218384,0.8117771148681641,0.39476534724235535,-0.2714454233646393,0.998984694480896,0.8009775876998901,0.39688369631767273,-0.2527105510234833,0.9984496235847473,0.8000384569168091,0.3970535397529602,-0.25275692343711853,0.9985875487327576,0.7991428375244141,0.3972718417644501,-0.25276505947113037,0.9990860819816589,0.8236619830131531,0.3934392035007477,-0.24581965804100037,0.9976810216903687,0.8059569597244263,0.39587491750717163,-0.15910127758979797,0.9986518621444702,0.8105217814445496,0.41691356897354126,-0.25337791442871094,0.9957945346832275,0.8041969537734985,0.41694262623786926,-0.22839811444282532,0.9959955215454102,0.8574215769767761,0.4547230899333954,-0.232905313372612,0.9983516931533813,0.8003658056259155,0.4301723539829254,-0.050132203847169876,0.9995887875556946,0.8552940487861633,0.5369833707809448,-0.26413676142692566,0.9209663271903992,0.7758883833885193,0.4793543815612793,0.0019878936000168324,0.5962692499160767,0.8076753616333008,0.5693295001983643,-0.31555551290512085,0.8648577928543091,0.7500155568122864,0.5298921465873718,-0.07508887350559235,0.7152523994445801,0.7960932850837708,0.5881226062774658,-0.3484167754650116,0.8841541409492493,0.7380963563919067,0.5395234823226929,-0.09120997041463852,0.7409863471984863,0.7882827520370483,0.5772807002067566,-0.35220974683761597,0.8943673968315125,0.7419617772102356,0.5402332544326782,-0.11804214864969254,0.7521674633026123,0.7892831563949585,0.5710119009017944,-0.3163102865219116,0.8834939002990723,0.7474168539047241,0.5393484234809875,-0.08818541467189789,0.7500050663948059,0.8305590748786926,0.575579822063446,-0.06596136093139648,0.9997673630714417,0.7990173697471619,0.5482860803604126,0.06602440774440765,0.9998281598091125,0.7655782699584961,0.6080376505851746,-0.2268260270357132,0.9931740760803223,0.7320379018783569,0.5618523955345154,-0.06586222350597382,0.6804132461547852,0.7582782506942749,0.701759397983551,-0.11075059324502945,0.9907085299491882,0.734319806098938,0.6687152981758118,0.044168055057525635,0.7050804495811462,0.7648856043815613,0.7168065905570984,-0.1027035117149353,0.9648942351341248,0.742640495300293,0.6857472658157349,0.05230195075273514,0.6956284642219543,0.7302998304367065,0.7349355816841125,-0.1794300377368927,0.986691951751709,0.6952771544456482,0.6850539445877075,0.001731472322717309,0.706710159778595
