1,0.7510843873023987,0.40653881430625916,-0.4245688319206238,0.99891597032547,0.7564573287963867,0.3950510621070862,-0.42142677307128906,0.9986797571182251,0.7600093483924866,0.39396315813064575,-0.42144089937210083,0.9984772801399231,0.7637258768081665,0.39237821102142334,-0.42156845331192017,0.998659610748291,0.7470747828483582,0.3927994966506958,-0.4215124249458313,0.998643696308136,0.7438083291053772,0.3905526399612427,-0.42160671949386597,0.998351514339447,0.7406901121139526,0.3882213234901428,-0.42169657349586487,0.9984501004219055,0.7694960236549377,0.38511115312576294,-0.3324865400791168,0.9980551600456238,0.7362785339355469,0.3804062008857727,-0.33434733748435974,0.9976544976234436,0.7546822428703308,0.4121231138706207,-0.3843391239643097,0.9977099895477295,0.7452621459960938,0.4094667434692383,-0.38493776321411133,0.9971526265144348,0.7898951768875122,0.4251181185245514,-0.22839824855327606,0.9987778663635254,0.7052903771400452,0.4068661034107208,-0.2483564168214798,0.9984182715415955,0.8076343536376953,0.5056110620498657,-0.2012300193309784,0.8681260347366333,0.6909645795822144,0.4905353784561157,-0.21614429354667664,0.9059407711029053,0.7815527319908142,0.5562859177589417,-0.29550111293792725,0.8766189217567444,0.7149586081504822,0.5667784810066223,-0.2839427590370178,0.8957747220993042,0.775382399559021,0.5726563930511475,-0.33284199237823486,0.8358725309371948,0.7196000814437866,0.5893582701683044,-0.3168269097805023,0.856715202331543,0.7685163021087646,0.5657857060432434,-0.3436479866504669,0.8371339440345764,0.7288258671760559,0.5829964876174927,-0.3309023976325989,0.8543685078620911,0.7680119872093201,0.5595621466636658,-0.30181896686553955,0.8300827741622925,0.7287845015525818,0.5757259726524353,-0.2898475229740143,0.8297916650772095,0.7590064406394958,0.5523916482925415,0.0018667535623535514,0.9995796084403992,0.7106802463531494,0.5503937005996704,-0.001837735646404326,0.9994874000549316,0.7588639855384827,0.6343321204185486,0.113087497651577,0.6366674900054932,0.6950879096984863,0.6293932199478149,0.13703559339046478,0.719255805015564,0.7513838410377502,0.6830968856811523,0.3539045453071594,0.5794177055358887,0.6954430341720581,0.6794013977050781,0.39294418692588806,0.7233723998069763,0.7480140924453735,0.6866740584373474,0.3781695067882538,0.6352058053016663,0.6986023187637329,0.6828163862228394,0.4192419946193695,0.7025060653686523,0.7548825740814209,0.7167323231697083,0.3217264413833618,0.585394561290741,0.6917344331741333,0.7159648537635803,0.3544319272041321,0.6920478940010071
2,0.7510867118835449,0.40677639842033386,-0.4533081650733948,0.9989222288131714,0.7567593455314636,0.39555802941322327,-0.45023155212402344,0.9986184239387512,0.7601736783981323,0.3947208821773529,-0.45025816559791565,0.9983513951301575,0.7637560367584229,0.39356696605682373,-0.4504021108150482,0.9985485076904297,0.7470850944519043,0.3933669626712799,-0.4492131173610687,0.9986008405685425,0.7438107132911682,0.3912302553653717,-0.44925397634506226,0.9982777833938599,0.7407193779945374,0.3889058530330658,-0.44931405782699585,0.9984421730041504,0.7698632478713989,0.3855483829975128,-0.3567825257778168,0.9977296590805054,0.7366725206375122,0.3802361786365509,-0.35240688920021057,0.9976806044578552,0.75481778383255,0.41273635625839233,-0.41044512391090393,0.9978599548339844,0.7451527118682861,0.409932941198349,-0.4092656672000885,0.9973804950714111,0.7908188104629517,0.42545086145401,-0.24734707176685333,0.9988963603973389,0.705449104309082,0.4065370261669159,-0.25621750950813293,0.9985721707344055,0.8076069951057434,0.5056285262107849,-0.22373037040233612,0.878862738609314,0.69085693359375,0.49114149808883667,-0.22702808678150177,0.9137029647827148,0.7816757559776306,0.5561681985855103,-0.3394372761249542,0.8753668069839478,0.7150025367736816,0.5666589140892029,-0.310293972492218,0.9007865190505981,0.7751764059066772,0.5727007985115051,-0.3861042559146881,0.8269249200820923,0.719458281993866,0.5893829464912415,-0.3491658866405487,0.8603304624557495,0.7683247923851013,0.5656682848930359,-0.4008461833000183,0.8300158381462097,0.7288109064102173,0.5830257534980774,-0.36471787095069885,0.8584290146827698,0.7680116295814514,0.5591750741004944,-0.34843388199806213,0.8199470639228821,0.7287700772285461,0.5757253170013428,-0.3169254660606384,0.8326318264007568,0.7587285041809082,0.5546252131462097,-0.005355224944651127,0.999557614326477,0.7095178961753845,0.5503858923912048,0.0053944834508001804,0.9994085431098938,0.754866361618042,0.6410622000694275,0.11228921264410019,0.5825604796409607,0.6900542974472046,0.6249417662620544,0.16742029786109924,0.6550920009613037,0.7486953139305115,0.6896708011627197,0.38368159532546997,0.5237331390380859,0.6776902675628662,0.6736379861831665,0.4571058750152588,0.653441309928894,0.7461098432540894,0.6925541162490845,0.4110977053642273,0.5780249834060669,0.6792451739311218,0.6789016127586365,0.4873037338256836,0.6367238759994507,0.7478874921798706,0.7248368859291077,0.34509554505348206,0.53107088804245,0.6681874394416809,0.7057778835296631,0.41935181617736816,0.6269031763076782
3,0.7510916590690613,0.40815189480781555,-0.4029465317726135,0.9989578723907471,0.7568994760513306,0.39779600501060486,-0.39953479170799255,0.9986022710800171,0.7602505683898926,0.39714521169662476,-0.39959701895713806,0.9983222484588623,0.7637618780136108,0.3961721658706665,-0.39975595474243164,0.9985136985778809,0.7470940351486206,0.3953598439693451,-0.39993029832839966,0.9985857009887695,0.7438172698020935,0.393114298582077,-0.39995330572128296,0.9982451796531677,0.7407596707344055,0.39055460691452026,-0.4000016152858734,0.9984344840049744,0.7699720859527588,0.3866395354270935,-0.30792778730392456,0.9976751208305359,0.736875057220459,0.38021886348724365,-0.3096597492694855,0.9977679252624512,0.7548764944076538,0.4145640432834625,-0.3606828451156616,0.9980280995368958,0.7450726628303528,0.41132935881614685,-0.3612763285636902,0.9975998997688293,0.7912618517875671,0.4256821274757385,-0.2053942233324051,0.9990043640136719,0.705320417881012,0.4066205322742462,-0.22144368290901184,0.9987101554870605,0.8076063394546509,0.505631148815155,-0.17934679985046387,0.8893232941627502,0.6908978223800659,0.4918783903121948,-0.19068899750709534,0.9203507304191589,0.7825565338134766,0.5561214089393616,-0.2957310974597931,0.8774054646492004,0.7150208353996277,0.5666866302490234,-0.2736775279045105,0.9052639603614807,0.77583909034729,0.5727291703224182,-0.3437434136867523,0.8225416541099548,0.7193714380264282,0.5894042253494263,-0.31322920322418213,0.8639594912528992,0.7689604759216309,0.5655692219734192,-0.363294392824173,0.8273056149482727,0.7287620306015015,0.5830647349357605,-0.3306940495967865,0.8628191947937012,0.7687334418296814,0.5589410662651062,-0.3062269687652588,0.8155064582824707,0.7286299467086792,0.5757633447647095,-0.2812363803386688,0.8363354206085205,0.7586265802383423,0.5563193559646606,-0.005687356926500797,0.9995377659797668,0.7086989879608154,0.5525662899017334,0.005751953460276127,0.9993310570716858,0.7523142099380493,0.6470927596092224,0.11229833215475082,0.5439249277114868,0.6928573846817017,0.6396122574806213,0.1491212546825409,0.6024711728096008,0.74632728099823,0.7032804489135742,0.36032941937446594,0.4754354953765869,0.6821823120117188,0.6825049519538879,0.4341803193092346,0.5900535583496094,0.744673490524292,0.7095328569412231,0.3841417729854584,0.5308358669281006,0.683706521987915,0.6876474618911743,0.4592750668525696,0.5772174000740051,0.7439855337142944,0.7341696619987488,0.3193412721157074,0.48396405577659607,0.6700423955917358,0.7094738483428955,0.3891833424568176,0.5674973726272583
4,0.7512308955192566,0.4087729752063751,-0.4114771783351898,0.9990254044532776,0.7570641040802002,0.39843136072158813,-0.408136785030365,0.9986706972122192,0.7603366374969482,0.39778628945350647,-0.40817540884017944,0.9983974695205688,0.7637687921524048,0.39683258533477783,-0.40832000970840454,0.9985772371292114,0.7473105788230896,0.3962903320789337,-0.40815114974975586,0.9986519813537598,0.744076669216156,0.3942258954048157,-0.40821176767349243,0.9983195066452026,0.7411299347877502,0.391819566488266,-0.4082867205142975,0.9985113739967346,0.7699683904647827,0.3869333565235138,-0.3174481987953186,0.9977852702140808,0.7371631860733032,0.3803502917289734,-0.3189363479614258,0.9979111552238464,0.7550209760665894,0.4151510000228882,-0.36993712186813354,0.9982052445411682,0.7451204061508179,0.412073016166687,-0.3704926371574402,0.9978194832801819,0.7914213538169861,0.4256357252597809,-0.21152682602405548,0.9991026520729065,0.7053188681602478,0.4066199064254761,-0.2293081283569336,0.9988365769386292,0.8076745271682739,0.5056290030479431,-0.18173089623451233,0.8991301655769348,0.6911317110061646,0.49292221665382385,-0.19665789604187012,0.9269935488700867,0.7825992703437805,0.5562136173248291,-0.29420310258865356,0.8816876411437988,0.7150655388832092,0.5667085647583008,-0.27683186531066895,0.9108343124389648,0.7758177518844604,0.5729601383209229,-0.33959221839904785,0.8228324055671692,0.7193698287010193,0.589485764503479,-0.3143795132637024,0.8699265718460083,0.769021213054657,0.5655261278152466,-0.3618549406528473,0.8285053968429565,0.7287614345550537,0.583075225353241,-0.33116573095321655,0.8692713975906372,0.7688770890235901,0.5587823987007141,-0.30408841371536255,0.8153474926948547,0.7285903692245483,0.5757633447647095,-0.2839328944683075,0.8426028490066528,0.7587206363677979,0.5565527081489563,-0.0059468927793204784,0.9995473027229309,0.7086321711540222,0.5525646209716797,0.006007431540638208,0.9993100762367249,0.752537190914154,0.6492635011672974,0.06201334670186043,0.5118269324302673,0.6930845975875854,0.642171323299408,0.11500485241413116,0.5567027926445007,0.7467377185821533,0.7067623734474182,0.31064850091934204,0.43249669671058655,0.6842406988143921,0.6947262287139893,0.3700086772441864,0.5336403846740723,0.744706928730011,0.7133787870407104,0.3354239761829376,0.49209511280059814,0.6858463883399963,0.7011070847511292,0.39597630500793457,0.5244944095611572,0.7455488443374634,0.7376964688301086,0.2761802077293396,0.4435305595397949,0.6707092523574829,0.7250350117683411,0.3335874676704407,0.5150222778320312
5,0.7513359189033508,0.40873920917510986,-0.4318784773349762,0.9990493059158325,0.7572917342185974,0.39837029576301575,-0.42905887961387634,0.9986528158187866,0.7605069875717163,0.3977290987968445,-0.4291038513183594,0.9983547925949097,0.7638369798660278,0.39678725600242615,-0.4292553961277008,0.9985441565513611,0.7475220561027527,0.39623573422431946,-0.42948001623153687,0.9986447095870972,0.7443012595176697,0.3941836953163147,-0.4295117259025574,0.998290479183197,0.7414494156837463,0.3917923867702484,-0.42956382036209106,0.9985200762748718,0.7700862288475037,0.3871234059333801,-0.335397869348526,0.9977169036865234,0.737674355506897,0.3803229331970215,-0.337881863117218,0.9979742765426636,0.7551659941673279,0.41508105397224426,-0.3883510231971741,0.9983291029930115,0.7451587915420532,0.41202256083488464,-0.3892042636871338,0.9979933500289917,0.791598916053772,0.42554613947868347,-0.2263682335615158,0.9991899728775024,0.7053135633468628,0.4066241979598999,-0.24110417068004608,0.9989492297172546,0.8076421022415161,0.505638837814331,-0.19263789057731628,0.9069511294364929,0.6913803815841675,0.4936634600162506,-0.20734171569347382,0.9323805570602417,0.7825610041618347,0.5565556883811951,-0.3084360957145691,0.87957763671875,0.7150664925575256,0.5668572783470154,-0.2929920554161072,0.9146549701690674,0.775814414024353,0.5737270712852478,-0.35439321398735046,0.8135055899620056,0.7191351652145386,0.5896562933921814,-0.333484411239624,0.8728912472724915,0.7690044045448303,0.5662738084793091,-0.3716678023338318,0.8206130266189575,0.7285507917404175,0.5833131074905396,-0.34999746084213257,0.8727803826332092,0.7688637971878052,0.5593937635421753,-0.31821781396865845,0.8055214881896973,0.7283985614776611,0.5760663151741028,-0.3003804087638855,0.8451994061470032,0.7589135766029358,0.5564121007919312,-0.0058094291016459465,0.9995366930961609,0.7086461782455444,0.5529158711433411,0.005871932953596115,0.9992748498916626,0.7555962800979614,0.64890456199646,0.12015815079212189,0.47451603412628174,0.6967288255691528,0.6406012773513794,0.16324742138385773,0.5099270343780518,0.7469055652618408,0.7027798891067505,0.39403030276298523,0.3924591541290283,0.6879875063896179,0.6926672458648682,0.44658875465393066,0.48286131024360657,0.7450416684150696,0.7083978056907654,0.42132773995399475,0.45193395018577576,0.6899386048316956,0.6977521181106567,0.47613754868507385,0.4765785038471222,0.7457771897315979,0.734208345413208,0.3567083775997162,0.40491437911987305,0.6713000535964966,0.7243901491165161,0.4084009528160095,0.46814781427383423
6,0.7516387701034546,0.4087238907814026,-0.4301893711090088,0.9990937113761902,0.7577587366104126,0.3983326852321625,-0.4269181787967682,0.9986802935600281,0.7609267234802246,0.39764973521232605,-0.4269741177558899,0.9983740448951721,0.7641505599021912,0.39666086435317993,-0.4271259903907776,0.998557448387146,0.7478502988815308,0.39616402983665466,-0.42809420824050903,0.9986769556999207,0.7445324659347534,0.3940991461277008,-0.4281216263771057,0.9983245134353638,0.7416916489601135,0.3917110562324524,-0.42816266417503357,0.9985668063163757,0.7703755497932434,0.3871079087257385,-0.3307265341281891,0.9977025985717773,0.7378449440002441,0.3800654113292694,-0.3352711796760559,0.9980682730674744,0.7554401159286499,0.4150267243385315,-0.38532793521881104,0.9984578490257263,0.7452467679977417,0.41198447346687317,-0.38678568601608276,0.9981601238250732,0.79172682762146,0.4255445599555969,-0.22022661566734314,0.9992687702178955,0.7053169012069702,0.40686941146850586,-0.24038401246070862,0.999051034450531,0.8076664805412292,0.5056760311126709,-0.19000214338302612,0.9141151905059814,0.691867470741272,0.4945225417613983,-0.20739781856536865,0.9373924136161804,0.7830804586410522,0.5565235018730164,-0.3067116439342499,0.8792155981063843,0.7151167988777161,0.5668458342552185,-0.2916738986968994,0.9186328053474426,0.7760629057884216,0.5737192034721375,-0.35067927837371826,0.8076748251914978,0.7190790176391602,0.5896371603012085,-0.32999294996261597,0.8769418001174927,0.769452691078186,0.5659011602401733,-0.36622077226638794,0.8160731196403503,0.7285484075546265,0.5833094716072083,-0.345910906791687,0.8772894740104675,0.7696044445037842,0.5588158965110779,-0.31577154994010925,0.7998360991477966,0.7283982038497925,0.576065182685852,-0.29866793751716614,0.8493883013725281,0.7590410709381104,0.5592579245567322,-0.0055277529172599316,0.9995404481887817,0.7086845636367798,0.5539147853851318,0.005580673459917307,0.999261736869812,0.7546952962875366,0.6555906534194946,0.09752875566482544,0.44187620282173157,0.696914553642273,0.6460007429122925,0.14180181920528412,0.4694519340991974,0.7470601797103882,0.7127190828323364,0.34725505113601685,0.356707364320755,0.6887357831001282,0.6972710490226746,0.4448748230934143,0.43679308891296387,0.7452998757362366,0.7184239029884338,0.3720022737979889,0.417081356048584,0.69095379114151,0.7023025155067444,0.46599555015563965,0.43333810567855835,0.7460561990737915,0.745613694190979,0.3065972924232483,0.37075307965278625,0.6760820746421814,0.7302677631378174,0.39603549242019653,0.425381064414978
7,0.751728892326355,0.4086969792842865,-0.4301927089691162,0.9991377592086792,0.7579584717750549,0.3982793390750885,-0.42649340629577637,0.9987114667892456,0.7610594630241394,0.3976347744464874,-0.4265434741973877,0.9984022378921509,0.7641932368278503,0.39658915996551514,-0.4266905188560486,0.9985776543617249,0.7480906248092651,0.39612406492233276,-0.42764806747436523,0.998713493347168,0.7447600364685059,0.3940432369709015,-0.4276909828186035,0.9983662366867065,0.7419263124465942,0.39165496826171875,-0.4277424216270447,0.998616099357605,0.7703399062156677,0.3870961368083954,-0.33001425862312317,0.9977219104766846,0.7380650639533997,0.3800096809864044,-0.33512893319129944,0.9981685280799866,0.7555088400840759,0.4149840772151947,-0.38548967242240906,0.9985772371292114,0.7452656030654907,0.41196027398109436,-0.3872097432613373,0.998315155506134,0.791729211807251,0.42552632093429565,-0.21918901801109314,0.9993399381637573,0.7052411437034607,0.40712204575538635,-0.24060609936714172,0.9991427063941956,0.8077770471572876,0.5056511163711548,-0.18918931484222412,0.920836329460144,0.6918646693229675,0.4946773946285248,-0.20763173699378967,0.9420589804649353,0.7830802798271179,0.5566762089729309,-0.3057602047920227,0.8802652955055237,0.7151513695716858,0.5668479204177856,-0.29187411069869995,0.9226165413856506,0.7760847806930542,0.5738644003868103,-0.3492295444011688,0.8040398955345154,0.7190752029418945,0.5896366834640503,-0.3301805853843689,0.8810344338417053,0.7695069909095764,0.5659904479980469,-0.36428868770599365,0.81343013048172,0.7285488843917847,0.5833098292350769,-0.3467105031013489,0.8817648887634277,0.7696502804756165,0.558976411819458,-0.3145381808280945,0.7957522869110107,0.7283984422683716,0.5760677456855774,-0.2989543378353119,0.8535763621330261,0.7591426968574524,0.5600271224975586,-0.005220021586865187,0.9995366334915161,0.7086992263793945,0.5560051798820496,0.005271295551210642,0.999235212802887,0.7548004984855652,0.6554117798805237,0.10088501125574112,0.41521787643432617,0.6986112594604492,0.6482590436935425,0.14174041152000427,0.4351280927658081,0.7483083605766296,0.7142565250396729,0.34861594438552856,0.3259395956993103,0.6936355829238892,0.6978739500045776,0.4260794222354889,0.3961373567581177,0.7467042207717896,0.7202970385551453,0.3727142810821533,0.38847288489341736,0.6961256861686707,0.7026490569114685,0.45277294516563416,0.3957774341106415,0.7481027841567993,0.747464120388031,0.30981260538101196,0.3420032858848572,0.6843568682670593,0.7305666208267212,0.38577234745025635,0.38818496465682983
8,0.7520028352737427,0.40884658694267273,-0.4187987744808197,0.9991387724876404,0.7582162618637085,0.3983567953109741,-0.41569623351097107,0.9986212253570557,0.7612887620925903,0.3977009057998657,-0.4157436490058899,0.9982704520225525,0.7643553614616394,0.39666807651519775,-0.4158821702003479,0.9984485507011414,0.7482947111129761,0.3963072896003723,-0.41720491647720337,0.9986552000045776,0.7449344396591187,0.39427268505096436,-0.41725772619247437,0.9982995986938477,0.7420672178268433,0.39189061522483826,-0.4173286557197571,0.9985901713371277,0.7704771757125854,0.3872229754924774,-0.321799635887146,0.9974545240402222,0.7381101846694946,0.3800368010997772,-0.32894980907440186,0.9981897473335266,0.7558057904243469,0.41517290472984314,-0.3752029240131378,0.9986421465873718,0.7454022169113159,0.4121389389038086,-0.377406507730484,0.9984241127967834,0.7917999625205994,0.4256380796432495,-0.2113284319639206,0.9994019269943237,0.7051893472671509,0.407120019197464,-0.23794254660606384,0.999224841594696,0.8077106475830078,0.5056560039520264,-0.17813536524772644,0.9258068203926086,0.6919175386428833,0.49469640851020813,-0.2064305990934372,0.9460100531578064,0.7830680012702942,0.5567365288734436,-0.2906882166862488,0.8755147457122803,0.7151765823364258,0.56684809923172,-0.2880394458770752,0.9256268739700317,0.7758834958076477,0.5738714933395386,-0.3336271345615387,0.7922552824020386,0.7190750241279602,0.5895799398422241,-0.32738977670669556,0.8836262822151184,0.7695084810256958,0.5659565329551697,-0.3482095003128052,0.8030382394790649,0.7285813689231873,0.5833081603050232,-0.3439178466796875,0.8847612738609314,0.7696784734725952,0.5589522123336792,-0.2996651828289032,0.7838314175605774,0.7284336090087891,0.5760670900344849,-0.2951588034629822,0.8561064004898071,0.7588545083999634,0.5603266954421997,-0.005031347740441561,0.9994797110557556,0.7085069417953491,0.5559456944465637,0.005081330891698599,0.9991668462753296,0.7498223781585693,0.6548550128936768,0.1359109878540039,0.3862936496734619,0.6985291242599487,0.645957350730896,0.1560882031917572,0.40328270196914673,0.7446955442428589,0.7127552032470703,0.3726421296596527,0.2967890501022339,0.6930554509162903,0.6966953873634338,0.4237990379333496,0.3595222532749176,0.7432736754417419,0.7187004685401917,0.39582380652427673,0.3581503629684448,0.6951874494552612,0.7017334699630737,0.4510487914085388,0.361854612827301,0.743837296962738,0.744770348072052,0.33067911863327026,0.31342366337776184,0.6847974061965942,0.7289542555809021,0.38356032967567444,0.35432252287864685
9,0.7521666288375854,0.4084412455558777,-0.4576703608036041,0.9990770220756531,0.7582875490188599,0.3976404368877411,-0.4538348317146301,0.9984397888183594,0.7613484859466553,0.3970023989677429,-0.45388713479042053,0.9980016946792603,0.7643869519233704,0.39598119258880615,-0.4540374279022217,0.9982314109802246,0.7485636472702026,0.3957463204860687,-0.4552080035209656,0.9985059499740601,0.7453871965408325,0.39385417103767395,-0.4552580416202545,0.9980872273445129,0.7426350712776184,0.39158156514167786,-0.45533570647239685,0.9984786510467529,0.7704576253890991,0.3867567479610443,-0.35472267866134644,0.9970251321792603,0.7385130524635315,0.38000157475471497,-0.3613690733909607,0.9981052875518799,0.7558945417404175,0.41468194127082825,-0.4122377336025238,0.9986513257026672,0.7457278370857239,0.41178932785987854,-0.4142485558986664,0.9984908103942871,0.7917962074279785,0.42536383867263794,-0.24009355902671814,0.9994582533836365,0.7051883935928345,0.4070674777030945,-0.26333948969841003,0.9992986917495728,0.8072872161865234,0.5053136348724365,-0.20960232615470886,0.9291606545448303,0.6921087503433228,0.4946746528148651,-0.23152777552604675,0.9491208791732788,0.7830579876899719,0.5566219091415405,-0.3329029679298401,0.8659294247627258,0.7152751684188843,0.5667241811752319,-0.31906837224960327,0.9273293614387512,0.7762942910194397,0.5738739371299744,-0.3803071677684784,0.7760326266288757,0.718970000743866,0.5893514752388,-0.36062997579574585,0.8843857049942017,0.7699751853942871,0.5659420490264893,-0.3968028426170349,0.7880721092224121,0.7285747528076172,0.5832885503768921,-0.378557026386261,0.8858364224433899,0.769837498664856,0.5589209794998169,-0.34315818548202515,0.7665851712226868,0.7285000681877136,0.5760364532470703,-0.32712751626968384,0.8558946251869202,0.7588996291160583,0.5597639679908752,-0.004999724682420492,0.9994663596153259,0.7085270881652832,0.5557279586791992,0.00505339028313756,0.9991509318351746,0.7545400857925415,0.6543440222740173,0.1566762626171112,0.36019960045814514,0.6987664103507996,0.6425588130950928,0.17852552235126495,0.3740156292915344,0.7488192319869995,0.7105372548103333,0.43128395080566406,0.2706928551197052,0.6930574178695679,0.6949645280838013,0.46982836723327637,0.3271770775318146,0.7467740774154663,0.7152185440063477,0.45841866731643677,0.33099034428596497,0.6951931715011597,0.7005420923233032,0.5001504421234131,0.3317171335220337,0.7480996251106262,0.7443137764930725,0.38915759325027466,0.2885141968727112,0.6849491596221924,0.7269493937492371,0.4279731810092926,0.3253929316997528
10,0.7518256902694702,0.40801820158958435,-0.4456731379032135,0.9989491701126099,0.7580382823944092,0.39702966809272766,-0.4422328472137451,0.9981313347816467,0.7611738443374634,0.3964556157588959,-0.44227951765060425,0.9975727796554565,0.764245331287384,0.3955175578594208,-0.4424268305301666,0.9978674650192261,0.7481781244277954,0.39529550075531006,-0.4429160952568054,0.9982404708862305,0.7450814843177795,0.3935629725456238,-0.4429710805416107,0.9977155923843384,0.7423917651176453,0.39142414927482605,-0.4430437982082367,0.9982485771179199,0.7704616785049438,0.38662418723106384,-0.3469012379646301,0.9962416887283325,0.7385050654411316,0.3799248933792114,-0.35231563448905945,0.9978598356246948,0.7558071613311768,0.41446515917778015,-0.4018535614013672,0.9985895156860352,0.7455564737319946,0.41155990958213806,-0.4030798077583313,0.9984990954399109,0.7920089960098267,0.42545315623283386,-0.23705172538757324,0.9995063543319702,0.7052358388900757,0.40655580163002014,-0.2626449465751648,0.9993634819984436,0.8071813583374023,0.5054795742034912,-0.21080097556114197,0.9324501752853394,0.6921060085296631,0.49429863691329956,-0.22933132946491241,0.9515193104743958,0.7829982042312622,0.5567705631256104,-0.3299577534198761,0.857028067111969,0.7152775526046753,0.5663121938705444,-0.3075863718986511,0.928257167339325,0.7762881517410278,0.5741140842437744,-0.376852810382843,0.7612079977989197,0.7188884019851685,0.5890619158744812,-0.34747084975242615,0.8841317892074585,0.7700313329696655,0.5661121606826782,-0.3927765488624573,0.7745016813278198,0.7285728454589844,0.5831912755966187,-0.36422455310821533,0.8858863115310669,0.769842267036438,0.5590800642967224,-0.3397199511528015,0.7514283657073975,0.7285192608833313,0.5759188532829285,-0.31503528356552124,0.8548754453659058,0.7589046359062195,0.5595667958259583,-0.005748088471591473,0.99942946434021,0.7085413932800293,0.5551806092262268,0.00579537358134985,0.9990919828414917,0.7556686997413635,0.6480903029441833,0.15080247819423676,0.334805965423584,0.6989073753356934,0.6349673867225647,0.18878903985023499,0.3445464074611664,0.7495255470275879,0.7014318108558655,0.4205833077430725,0.24641026556491852,0.6931701898574829,0.6810368895530701,0.4844602644443512,0.29695188999176025,0.7477580904960632,0.7058308124542236,0.44743257761001587,0.3049040138721466,0.6953979134559631,0.6858205795288086,0.515379011631012,0.30319708585739136,0.7479387521743774,0.7337459325790405,0.3800077438354492,0.2646661400794983,0.685168981552124,0.7107537388801575,0.4469757676124573,0.2975548207759857
